"predictvals","y"
0.536910135468395,0
0.525277630432433,0
0.489322966056241,0
0.640670889144679,0
0.415700439080912,0
0.600867233437201,0
0.890608917416694,0
0.625213674730233,0
0.426191369743596,0
0.359939974539015,0
0.631820660877323,0
0.717973701030584,0
0.787954440578253,0
0.498572157790616,0
0.619344081101582,0
0.466282606214519,0
0.66788529607128,0
0.481411944054993,0
0.799794305255563,0
0.508295361666693,0
0.368433191873677,0
0.619663236100922,0
0.918002833175819,0
0.483617150111715,0
0.90701362502267,0
0.359672675570744,0
0.445781340058391,0
0.827843764041427,0
0.680510236925214,0
0.261448806408161,0
0.646763633963156,0
0.530581910035686,0
0.626160598374858,0
0.580229675294037,0
0.590533483579599,0
0.5880392664108,0
0.716508504932361,0
0.563239923525313,0
0.708218639138161,0
0.413206499317893,0
0.759782349233661,0
0.812348412929023,0
0.562364657835548,0
0.856451890404932,0
0.763894618480606,0
0.425486710153106,0
0.577967012184602,0
0.468067240784085,0
0.405004636756703,0
0.228239352754873,0
0.639534193105227,0
0.696848978936992,0
0.18626554326481,0
0.768152174128209,0
0.3643763277373,0
0.266182016187722,0
0.597735398855742,0
0.604880991587133,0
0.541422042104346,0
0.966367626715427,0
0.377686946843854,0
0.576694135317052,0
0.894107953507413,0
0.784460378580895,0
0.724652488693384,0
0.633025772564709,0
0.479309589922936,0
0.707815428373055,0
0.922361149613349,0
0.644247940116365,0
0.660014233094052,0
0.852161965110476,0
0.713250214364474,0
0.359745662219878,0
0.896566250480306,0
0.259621034678908,0
0.472727999927901,0
0.545493854985086,0
0.843176424053197,0
0.559460855855035,0
0.708433793564952,0
0.345963724921375,0
0.264606038823968,0
0.924677379532513,0
0.245407546355187,0
0.85320849644899,0
0.891832647129428,0
0.55247931180333,0
0.703041591293012,0
0.786701044439755,0
0.687493535315756,0
0.49382303500586,0
0.723499188030501,0
0.435407625433723,0
0.752476540197518,0
0.497344472689049,0
0.748292814159146,0
0.776677781038159,0
0.283589364660461,0
0.743596943509331,0
0.663014953026856,0
0.530918891763967,0
0.273459469971966,0
0.477328242919503,0
0.660434792188618,0
0.227716737768844,0
0.419596702704102,0
0.412837956923128,0
0.700019124327957,0
0.252276670055027,0
0.492890681414446,0
0.499614267399365,0
0.879553788134778,0
0.781005587442219,0
0.910430292423165,0
0.754148137855503,0
0.069317919055894,0
0.815563466429804,0
0.435590725449174,0
0.6699592306957,0
0.617600061101776,0
0.475937326572352,0
0.740055024395692,0
0.684534683132749,0
0.879620121378704,0
0.308058056370126,0
0.722186468700914,0
0.603134598515328,0
0.546463335237361,0
0.737367376064354,0
0.574387067859234,0
0.955438163290265,0
0.158925491817936,0
0.648880596013258,0
0.399491572590525,0
0.536901826086406,0
0.330772457349763,0
0.514992506098861,0
0.446434081026005,0
0.71308689631026,0
0.406536371013671,0
0.52062155472194,0
0.824486506581057,0
0.650358510198669,0
0.353440854170464,0
0.411819340252862,0
0.39108515034633,0
0.673085988457387,0
0.745407592369145,0
0.818011449834111,0
0.606544509141595,0
0.924085601271964,0
0.779445154199888,0
0.447879264604423,0
0.752570208706301,0
0.809957926578517,0
0.717340696883251,0
0.134646688555363,0
0.537514985221997,0
0.906751028753133,0
0.623034114063696,0
0.595194082103075,0
0.524610763571617,0
0.48393100243468,0
0.891591873624326,0
0.862533817007113,0
0.283757617915087,0
0.430336072228446,0
0.763938005202626,0
0.280452391570232,0
0.795826058755564,0
0.686546875081129,0
0.88013676245335,0
0.723149496681373,0
0.185748858528283,0
0.473351583206843,0
0.238477872916702,0
0.582176993894962,0
0.960198662774084,0
0.749144588074122,0
0.714270864557615,0
0.611849562010046,0
0.772029051438054,0
0.279119240149863,0
0.932821508612773,0
0.518618805610102,0
0.552020979629268,0
0.436864477711717,0
0.510878646885224,0
0.379066471365188,0
0.709920643292229,0
0.68279843478283,0
0.63436862774661,0
0.546727599977875,0
0.988700580261182,0
0.578390983421734,0
0.871462536577645,0
0.698167060546908,0
0.601400790970602,0
0.814703106806454,0
0.531652162040357,0
0.801076544074611,0
0.692772943247285,0
0.310725081353854,0
0.563390800430562,0
0.697777112023143,0
0.689505984587166,0
0.416719854238095,0
0.397196196219049,0
0.335121367652578,0
0.615596715075261,0
0.463900495752475,0
0.520916825634406,0
0.75692755037543,0
0.469229944564482,0
0.359709420888659,0
0.384190164947593,0
0.522948506902784,0
0.902914533483435,0
0.636183771301237,0
0.718806862082128,0
0.493225301492124,0
0.420876321603754,0
0.750577327197048,0
0.387928093403881,0
0.274835435620305,0
0.748128353709346,0
0.867068643710803,0
0.586012948516729,0
0.674097729586679,0
0.791880718965552,0
0.91581531350296,0
0.732178844945296,0
0.501924427925253,0
0.560071895617351,0
0.893006637396554,0
0.237388321479183,0
0.927277325026211,0
0.639604259275858,0
0.748499276162225,0
0.427177552022731,0
0.719923698295327,0
0.410881726293936,0
0.563139649003003,0
0.876212276983651,0
0.701821733723922,0
0.705390690547426,0
0.588204031494766,0
0.488006497998405,0
0.509351780540988,0
0.56544683642353,0
0.661315011792508,0
0.574499581297077,0
0.850111891410057,0
0.166813927634933,0
0.437406439796732,0
0.815376092272135,0
0.551064304923061,0
0.90191599756309,0
0.690436474061325,0
0.86440019963754,0
0.949971973745402,0
0.277070448017956,0
0.889590845698031,0
0.379659771996366,0
0.653136741500574,0
0.861538948368618,0
0.656126723189136,0
0.739041403040706,0
0.864457240716294,0
0.430337454861746,0
0.646849258563851,0
0.133273281265265,0
0.826459232773089,0
0.762158328695339,0
0.740160680190234,0
0.744541512102767,0
0.361375220316848,0
0.38272881043551,0
0.621985136698417,0
0.526155474319071,0
0.649344261086705,0
0.733298781555541,0
0.541689211322034,0
0.788430794190042,0
0.474745911267444,0
0.6658607438805,0
0.769829332984363,0
0.50888912276261,0
0.462453562472013,0
0.640260689551752,0
0.704762990597028,0
0.583490053088276,0
0.700853729232016,0
0.804074502157557,0
0.773645162803767,0
0.500765586060786,0
0.240832703488637,0
0.486933675492134,0
0.900534502161145,0
0.399243199715339,0
0.836688319537261,0
0.599401103361511,0
0.657577000365049,0
0.938708855450744,0
0.279337580448111,0
0.590291378698051,0
0.281573961982633,0
0.697643974396642,0
0.796127884597163,0
0.884746898063077,0
0.910925989173754,0
0.512142905435572,0
0.573032034994329,0
0.382080518391361,0
0.752022172342452,0
0.925946932058828,0
0.457399524093,0
0.646152740490874,0
0.496774320106365,0
0.66713222953342,0
0.261776988856788,0
0.278248361820799,0
0.327579284125515,0
0.635176803716988,0
0.827628221968644,0
0.494665136534982,0
0.524738098297203,0
0.238972340121312,0
0.915329796316075,0
0.735964773001679,0
0.706318779940843,0
0.286989700138067,0
0.974001009161102,0
0.923895651276259,0
0.345955649368272,0
0.386497509902341,0
0.890539532254786,0
0.56424166490246,0
0.18185426333129,0
0.78000625738233,0
0.525300832168973,0
0.617801309643771,0
0.682565225430205,0
0.899972185316296,0
0.254225630849725,0
0.452550882840572,0
0.676443413365416,0
0.698099675865459,0
0.580739807105785,0
0.776228547519701,0
0.339479579963102,0
0.87872104231002,0
0.795772241871815,0
0.470825559686451,0
0.73540094355456,0
0.514626310824959,0
0.612920584324422,0
0.507575749873499,0
0.51520075015323,0
0.606621728096532,0
0.558536361021214,0
0.580703738686202,0
0.355679131292788,0
0.643143548719032,0
0.67476505643767,0
0.562215639333068,0
0.458928754287553,0
0.360608330816736,0
0.519257143317843,0
0.878903727348055,0
0.612918893089564,0
0.507137066763894,0
0.595708981410036,0
0.670938820348258,0
0.730757057831532,0
0.944301694478945,0
0.771952010181938,0
0.980563936929935,0
0.568513321607055,0
0.496954008208729,0
0.779278721892619,0
0.29959664611491,0
0.61321957276549,0
0.689569484901474,0
0.362388197232852,0
0.756852038330852,0
0.86074813190716,0
0.569751825512344,0
0.446935864093724,0
0.589352873389222,0
0.328178014757637,0
0.37873253975552,0
0.794226840162877,0
0.84907396409489,0
0.816820358849954,0
0.623492536606945,0
0.784729318023732,0
0.640888178468645,0
0.706758683001497,0
0.794801040631839,0
0.298565653951566,0
0.857224388439044,0
0.502857131201432,0
0.677315991050442,0
0.568093874952619,0
0.836125967830406,0
0.39407999110098,0
0.617553149569236,0
0.400937575422482,0
0.432685488539832,0
0.364297186158012,0
0.662819193731694,0
0.904769091099886,0
0.797994030285511,0
0.937955202080397,0
0.180931494118751,0
0.351909116859249,0
0.734771350128542,0
0.763818464951695,0
0.830743233490559,0
0.512133191249452,0
0.475093299329855,0
0.54086777325117,0
0.74437001551428,0
0.941413499359044,0
0.602303545374203,0
0.72638854084111,0
0.38479869246521,0
0.223937558340214,0
0.732546870583658,0
0.670273917449548,0
0.263752967118334,0
0.633724006951597,0
0.428219743933971,0
0.926960770303182,0
0.532025313059316,0
0.681702046832593,0
0.674482972858858,0
0.486032124691124,0
0.598612762931489,0
0.838864231857672,0
0.230531101856081,0
0.68713416182042,0
0.662849209502451,0
0.329811533428824,0
0.323324253337112,0
0.458917208896701,0
0.722536218523093,0
0.555642748675951,0
0.320593508587049,0
0.446803527019006,0
0.916069483012907,0
0.626558697757294,0
0.914085403919864,0
0.973435766240687,0
0.330954151324768,0
0.85789585231898,0
0.477886775112813,0
0.669890347177216,0
0.255241709988163,0
0.690379377007229,0
0.370782729566267,0
0.465440970177267,0
0.786978723067581,0
0.868949020378013,0
0.510108818629694,0
0.69694805730662,0
0.433535570528089,0
0.740708753360096,0
0.740570398344355,0
0.728979510207622,0
0.235586766368727,0
0.364010443256498,0
0.324449482788676,0
0.521521112766107,0
0.742253165427908,0
0.976379487691877,0
0.359509175258605,0
0.898447818619284,0
0.812677906476671,0
0.419485755917295,0
0.550333409917938,0
0.418935509881218,0
0.651860478720048,0
0.693717673600153,0
0.655680641564969,0
0.317561306845777,0
0.499576722689636,0
0.672930742613503,0
0.642298038472558,0
0.716453328786631,0
0.520472247047917,0
0.52423034975092,0
0.527663349466048,0
0.824235437977647,0
0.440395147880541,0
0.508038300811917,0
0.482334058890563,0
0.61841862423294,0
0.590663897520368,1
0.152031801473505,1
0.0388554760378259,1
0.555876203243192,1
0.459510049884278,1
0.583637461806741,1
0.46042690171709,1
0.626150287510998,1
0.549454402277194,1
0.27335878406281,1
0.256076399083748,1
0.211219580815154,1
0.795056778840289,1
0.341025295387963,1
0.295897341353681,1
0.178380795581729,1
0.70354878960964,1
0.588411776695262,1
0.34956722932191,1
0.245981202124028,1
0.6421708470304,1
0.584119459454846,1
0.0610255597725422,1
0.254051977140517,1
0.291962984612189,1
0.0818707540473483,1
0.535119776105099,1
0.275274766353152,1
0.399754264513433,1
0.304674406457469,1
0.692201063043874,1
0.380262706955907,1
0.466079399544744,1
0.439889356356301,1
0.363458066681978,1
0.129867919072166,1
0.810067450623803,1
0.255049142119094,1
0.145391275793247,1
0.503627677079657,1
0.636355105708149,1
0.337420170051065,1
0.585373819087183,1
0.219977334258537,1
0.368581047411113,1
0.154253451613101,1
0.300954775109293,1
0.3203247202915,1
0.40762146784946,1
0.607108293674729,1
0.656264855948787,1
0.253817576630585,1
0.51488555147736,1
0.337990165904969,1
0.105463369464491,1
0.481104893244117,1
0.358357067224246,1
0.778605299771468,1
0.0188948384803624,1
0.234688346404743,1
0.145645088966002,1
0.25129539289068,1
0.268630168538744,1
0.246218477307488,1
0.721572469983581,1
0.261405670262828,1
0.36349286926684,1
0.380040831401252,1
0.433961623606841,1
0.504616021627524,1
0.37047184465381,1
0.820115817904719,1
0.24600473400548,1
0.846979266074898,1
0.393150191379195,1
0.881131740658592,1
0.365362471536558,1
0.197299826769205,1
0.324004250778691,1
0.566496104875675,1
0.540349499173642,1
0.304849483944246,1
0.230878959588904,1
0.190851267284761,1
0.103645357764174,1
0.271395731432321,1
0.381350510881869,1
0.539533471727396,1
0.191447244101993,1
0.337504282606235,1
0.485099273044823,1
0.407018684804914,1
0.532635717938109,1
0.160820439047545,1
0.12735466166504,1
0.740601819279172,1
0.230248109525407,1
0.779887374227762,1
0.181004715215165,1
0.152119631479511,1
0.254302763792727,1
0.573335491576432,1
0.0258438550477681,1
0.373538790085826,1
0.461460709115204,1
0.253680292878723,1
0.214986195937177,1
0.491722225882732,1
0.380367658128299,1
0.308623348473109,1
0.194924030665895,1
0.196861970625124,1
0.475525272136977,1
0.51756504767059,1
0.0861526466285002,1
0.651515349447604,1
0.30396125704209,1
0.345916770101184,1
0.511816932400459,1
0.185202508451451,1
0.095272142893417,1
0.359085733497801,1
0.119517277904137,1
0.725905336945229,1
0.316139565353449,1
0.751274592589823,1
0.52283139668242,1
0.19785010679146,1
0.474586393823252,1
0.321835477672134,1
0.235912822831094,1
0.666569320473547,1
0.338202680301573,1
0.492117260664226,1
0.113615723454532,1
0.409393119107479,1
0.809331645644163,1
0.770292794175807,1
0.513544053790569,1
0.70434262377357,1
0.365769048600455,1
0.375173041842078,1
0.701380448592018,1
0.408907097465444,1
0.32695214655129,1
0.549602649332856,1
0.454937480140631,1
0.256869506132474,1
0.383522301650573,1
0.246750158613718,1
0.391339401212833,1
0.491931484154047,1
0.179017460704315,1
0.301837044857841,1
0.258760527900134,1
0.510020458940742,1
0.54883599959675,1
0.435438917376685,1
0.541058728057539,1
0.29459966700292,1
0.230570767569666,1
0.11164029695947,1
0.39275356799601,1
0.30154991409692,1
0.183018141563028,1
0.490659933762289,1
0.251887965165399,1
0.154749712420121,1
0.42928410146131,1
0.323584322318205,1
0.744779554588274,1
0.223775728215662,1
0.429349048578524,1
0.384617977201498,1
0.365074120318472,1
0.593051019292959,1
0.372179637298427,1
0.624198233332497,1
0.485097152257626,1
0.45771669465474,1
0.648027266161309,1
0.613308496242561,1
0.0681693355975767,1
0.174686570456239,1
0.230830431296376,1
0.158636377036668,1
0.486261897132765,1
0.842797091216641,1
0.457823169839216,1
0.19636718430989,1
0.577647368835462,1
0.317090437165908,1
0.35231026076938,1
0.535022433364027,1
0.165807284311954,1
0.176663297072824,1
0.347120212582993,1
0.35618265402815,1
0.302281011724192,1
0.715922257565652,1
0.0450550719772181,1
0.66758060407845,1
0.285511710056717,1
0.318400804513665,1
0.360081755326781,1
0.263658609492527,1
0.794147549286185,1
0.0953868172670371,1
0.0606409175183578,1
0.396955197809074,1
0.293146695378768,1
0.414218326608321,1
0.128434363226734,1
0.288667520215146,1
0.256432943769902,1
0.135139400902984,1
0.275361573288833,1
0.39401325581277,1
0.363055566869412,1
0.374023212597415,1
0.221735251339791,1
0.427617625262623,1
0.329413087609733,1
0.276105019180707,1
0.277668685498477,1
0.395021245850053,1
0.654906665371279,1
0.41090390224304,1
0.714640190233597,1
0.276933444298446,1
0.411828318546378,1
0.502629493379303,1
0.305271714179586,1
0.900656846435734,1
0.34834210214666,1
0.727717647005806,1
0.409678884024624,1
0.0409651866719465,1
0.398410395685741,1
0.362328344092104,1
0.445078184032073,1
0.316670217986655,1
0.331629654040355,1
0.442178975818849,1
0.483754025416436,1
0.0941070946553082,1
0.239276727233285,1
0.712610883173691,1
0.112168804684279,1
0.655190725649756,1
0.460880921326619,1
0.653017147085401,1
0.26422311800902,1
0.335513123873598,1
0.629131906381533,1
0.447443278092668,1
0.375384748728025,1
0.295527733301092,1
0.58563149351426,1
0.563688480640559,1
0.699060362160395,1
0.321524005325726,1
0.547227451719701,1
0.339134906911786,1
0.176243719915322,1
0.174661541109975,1
0.798113117348591,1
0.0812776033863668,1
0.296933547263155,1
0.266834038855352,1
0.524934020148053,1
0.296535969492871,1
0.831506005952437,1
0.109894259826218,1
0.627906554350999,1
0.726218905932247,1
0.238304753028533,1
0.251796963168132,1
0.626097395144162,1
0.561013415824762,1
0.431429022587228,1
0.404330623994103,1
0.727337388452367,1
0.452843240060724,1
0.352118506096481,1
0.263305469996979,1
0.217206266551307,1
0.266521620198414,1
0.309022812214448,1
0.16395591703521,1
0.92280157915429,1
0.21964628540666,1
0.359080012844064,1
0.335283334678971,1
0.184797037006992,1
0.157359873392496,1
0.133472649435503,1
0.238805471763461,1
0.0956756984823372,1
0.393145623714363,1
0.460891797305267,1
0.353325359379386,1
0.48116936677778,1
0.515932283966657,1
0.708413281093976,1
0.340208571676916,1
0.264304473613958,1
0.272576197171345,1
0.664514950918796,1
0.538422575634778,1
0.18973404962018,1
0.135171962103421,1
0.698340059134027,1
0.308475539365545,1
0.0298450739432738,1
0.375549404106811,1
0.189820511449565,1
0.365464833696013,1
0.819635350254949,1
0.722014256503521,1
0.399881965972026,1
0.367742740772617,1
0.263109045964298,1
0.646376479807531,1
0.338679003904566,1
0.775412897471458,1
0.38072126987612,1
0.717472789231522,1
0.262918640781234,1
0.752447636291658,1
0.281541670138123,1
0.0951021606172315,1
0.292609767580876,1
0.715512658733205,1
0.190639094457777,1
0.364326986641716,1
0.301431223372815,1
0.154992875040408,1
0.431002101467756,1
0.588182215856802,1
0.137241685354662,1
0.232693909539022,1
0.567526178729875,1
0.661255684762535,1
0.494589652281678,1
0.350774296759814,1
0.336663201458341,1
0.15461250235453,1
0.679365103547466,1
0.658465861360386,1
0.208178563732746,1
0.502353244645086,1
0.613953974114934,1
0.406443497982757,1
0.333766959942817,1
0.141448235721705,1
0.724517266234552,1
0.36096580029853,1
0.182017654999941,1
0.0966438099151105,1
0.486013103845022,1
0.142817695063157,1
0.838768080883911,1
0.49332532227452,1
0.200352656004539,1
0.0841007740851112,1
0.537720863673955,1
0.53591094459676,1
0.519622664936011,1
0.53396913831063,1
0.381734384464155,1
0.892437621297046,1
0.339369909216385,1
0.337472613019969,1
0.6810308622196,1
0.454146043918483,1
0.280422308813729,1
0.747265717306293,1
0.707335189775013,1
0.520234327286671,1
0.879985654376556,1
0.259838151969708,1
0.119544640716971,1
0.125523337588286,1
0.540789566865866,1
0.503787698795426,1
0.26820231908044,1
0.388418301021926,1
0.286223946429631,1
0.597623324948897,1
0.117373661590332,1
0.381664371600837,1
0.564835979526324,1
0.155837502829179,1
0.0443213786351577,1
0.445334649491756,1
0.226693304106706,1
0.426004261103154,1
0.328240482205322,1
0.341213552260376,1
0.453900758444735,1
0.802030916246678,1
0.606961837492725,1
0.645475115308345,1
0.578014097994236,1
0.472273250136537,1
0.171829700944672,1
0.556437905305622,1
0.655465235432909,1
0.163684775698389,1
0.85026808314619,1
0.234969272882142,1
0.211969359915508,1
0.312225318765235,1
0.505032126108623,1
0.364719797839941,1
0.264407833752658,1
0.781957374130338,1
0.220343942564602,1
0.369335396393798,1
0.339631046332737,1
0.396197312514228,1
0.227357117635001,1
0.643985592103672,1
0.153192940955789,1
0.422592540787366,1
0.385970903391433,1
0.231816592729534,1
0.258895918883097,1
0.268907628756834,1
0.770080735044544,1
0.529037895694521,1
0.691206794940119,1
0.482278738428512,1
0.520611239158179,1
0.512530420624339,1
0.283796031946885,1
0.175035348483749,1
0.392817935347373,1
0.0952924166750741,1
0.181962619309175,1
0.605417925505764,1
0.367937687507153,1
0.470711719724267,1
0.130114215581566,1
0.657791167007792,1
0.278796487859162,1
0.250261278525169,1
0.472649329742904,1
0.328262914540271,1
0.354966468028578,1
0.0629977384627169,1
0.427184790698975,1
0.299703962649941,1
0.612224604845278,1
0.232173011354763,1
0.565328458668517,1
0.503677064098129,1
0.605011257585358,1
0.514040770188476,1
0.59945008837086,1
0.481165205475463,1
0.258503197251784,1
0.207701260453652,1
0.908099324951538,1
0.14051618655024,1
0.199172984581117,1
0.785700135994697,1
0.250454072250233,1
0.841026628360951,1
0.43460301310313,1
0.391093551146523,1
0.356553677792984,1
0.650716078456181,1
0.114161574881649,1
0.126056844882282,1
0.592345096941689,1
0.322086857657468,1
0.392634798074752,1
0.368552792363992,1
0.297717534498404,1
0.468400070448931,1
0.565125415560961,1
0.523181181416165,1
0.455541804571298,1
0.565923954089506,1
0.298086135021781,1
0.161960917861978,1
0.482153418087689,1
0.792034032128514,1
0.486562889331662,1
0.784692070455026,1
0.336418063798439,1
0.0988115512713403,1
0.111659232536334,1
0.625720076551545,1
0.433833692088098,1
0.16644670636683,1
0.771905236242723,1
0.21286769533066,1
